academic_year,division,org_id,schedule_difficulty_score,schedule_difficulty_rank,wins,losses,ties,games_played,wp,opp_wp,opp_opp_wp,rpi,team_name,conference,record,assists_per_game,caused_turnovers_per_game,clearing_percentage,face_off_winning_percentage,ground_balls_per_game,man_down_defense,man_up_offense,opponent_clear_percentage,points_per_game,saves_per_game,scoring_defense,scoring_margin,scoring_offense,shot_percentage,turnovers_per_game,winning_percentage,sos_avg_opp_win_pct,sos_avg_opp_offense,sos_avg_opp_defense,sos_std_opp_win_pct,sos_stats_rank
2018,1,423523,0.5064227373065731,32,8,20,0,28,0.2857142857142857,0.5060857676403894,0.4762148955371836,0.443525179133062,Hobart,NEC,4-10,5.5,6.79,0.908,0.619,28.43,0.676,0.294,,15.57,8.79,10.71,-0.64,10.07,0.249,13.21,0.286,0.5060714285714287,17.06142857142857,10.497857142857143,0.16648657787414844,33
2018,1,423524,0.47767479194115575,44,12,16,0,28,0.4285714285714285,0.4928636839351124,0.5041921875346758,0.4796227459940823,Hofstra,CAA,6-8,5.0,4.64,0.901,0.549,23.0,0.709,0.326,,13.57,10.21,7.86,0.71,8.57,0.263,10.64,0.429,0.4766153846153846,15.623846153846152,10.262307692307692,0.11386127758173266,44
2018,1,423525,0.528544669610379,19,8,18,0,26,0.3076923076923077,0.5286766777717005,0.4936573021605536,0.4646757413490655,Holy Cross,Patriot,4-9,3.38,7.85,0.856,0.565,26.62,0.729,0.208,,10.08,8.31,11.0,-4.31,6.69,0.184,16.69,0.308,0.5286923076923076,16.662307692307696,10.13923076923077,0.16617709951243842,19
2018,1,423526,0.47347090591462715,46,16,14,0,30,0.5333333333333333,0.4823215183509301,0.4850361519309271,0.4957531304915302,Jacksonville,SoCon,8-7,6.47,7.07,0.875,0.701,33.2,0.735,0.311,,18.0,8.6,10.4,1.13,11.53,0.322,15.67,0.533,0.4739230769230769,14.611538461538462,10.078461538461537,0.19153608277793813,46
2018,1,423527,0.5939809739826961,4,24,10,0,34,0.7058823529411765,0.6018179820947988,0.5426297331508143,0.613037012570397,Johns Hopkins,Big Ten,12-5,7.29,5.59,0.897,0.524,27.0,0.68,0.355,,19.0,9.88,9.71,2.0,11.71,0.294,10.88,0.706,0.5946666666666667,17.371333333333336,9.692666666666668,0.12335513320850855,4
2018,1,423528,0.4349258478078456,59,6,24,0,30,0.2,0.4341113624937154,0.481878785345623,0.3875253775832635,Lafayette,Patriot,3-12,4.2,6.47,0.78,0.477,27.87,0.574,0.19,,12.0,10.27,13.4,-5.6,7.8,0.235,17.2,0.2,0.43433333333333324,14.848,10.356666666666666,0.18686525151087408,59
2018,1,423529,0.4699189528863625,47,20,14,0,34,0.5882352941176471,0.4966880341880342,0.5075166152115402,0.522281994426314,Lehigh,Patriot,10-7,6.65,7.71,0.875,0.591,30.82,0.66,0.634,,17.24,8.71,9.47,1.12,10.59,0.321,13.53,0.588,0.4694285714285714,15.661428571428571,10.11357142857143,0.20265865540915073,47
2018,1,423531,0.5706606973020336,7,26,8,0,34,0.7647058823529411,0.5714456823453364,0.521827828199808,0.6073562688108555,Loyola Maryland,Patriot,13-4,7.41,9.65,0.868,0.426,30.88,0.69,0.255,,20.53,10.0,8.71,4.41,13.12,0.351,12.24,0.765,0.5707857142857142,16.8,9.879999999999999,0.18529944050930436,8
2018,1,423532,0.37672084140024403,68,8,20,0,28,0.2857142857142857,0.3756791178009666,0.4362840102947164,0.3683391329027338,Manhattan,MAAC,4-10,5.29,4.79,0.866,0.452,28.29,0.816,0.283,,14.0,12.14,11.5,-2.79,8.71,0.26,13.79,0.286,0.3758571428571429,14.837857142857144,11.115,0.18224036605650287,68
2018,1,423533,0.5018850486912354,34,6,24,0,30,0.2,0.5025573391749862,0.4700552950728795,0.418792493355713,Marist,MAAC,3-12,4.33,4.33,0.849,0.448,19.47,0.643,0.295,,12.4,11.4,11.6,-3.53,8.07,0.272,11.67,0.2,0.5027333333333333,16.06533333333333,10.384666666666666,0.1880264047650991,34
2018,1,423534,0.5767381873326238,5,12,16,0,28,0.4285714285714285,0.5894791891115422,0.5112978741861907,0.5297069202451758,Marquette,Big East,6-8,4.0,5.21,0.87,0.561,25.14,0.714,0.271,,11.86,8.79,9.86,-2.0,7.86,0.233,13.0,0.429,0.576,16.36769230769231,9.223076923076922,0.14766490130333298,5
2018,1,423536,0.594650699613747,3,28,8,0,36,0.7777777777777778,0.6020888959872449,0.5543937106184199,0.6340873200926719,Maryland,Big Ten,14-4,6.61,4.89,0.891,0.528,26.17,0.784,0.591,,18.28,10.39,9.44,2.22,11.67,0.353,9.83,0.778,0.5956874999999999,17.405625,9.728750000000002,0.1510060920749557,3
2018,1,423537,0.4456211152470233,54,24,10,0,34,0.7058823529411765,0.4703204561176697,0.517480233119423,0.5410008745739847,Massachusetts,CAA,12-5,7.65,7.94,0.887,0.567,28.88,0.683,0.361,,19.24,11.82,10.0,1.59,11.59,0.309,13.59,0.706,0.44664285714285723,16.39785714285714,10.565714285714284,0.20131340425986013,54
2018,1,423538,0.4403725539014282,55,8,20,0,28,0.2857142857142857,0.4401223951118909,0.4683102376431039,0.4085673283952928,Mercer,SoCon,4-10,4.29,7.71,0.819,0.438,24.0,0.608,0.226,,12.36,10.21,10.43,-2.36,8.07,0.241,14.07,0.286,0.4402142857142857,15.366428571428573,10.693571428571428,0.15889402513779366,55
2018,1,423539,0.5064227373065731,32,16,12,0,28,0.5714285714285714,0.5067868172910189,0.5443164370788903,0.5323296607723749,Michigan,Big Ten,8-6,5.29,6.29,0.858,0.491,24.36,0.696,0.267,,15.43,11.36,9.71,0.43,10.14,0.293,13.21,0.571,0.5068571428571429,15.242142857142857,9.796428571428569,0.18128425081025853,32
2018,1,423540,0.40029874743300725,64,14,16,0,30,0.4666666666666667,0.4123585075055663,0.4329369634673771,0.4310801612862941,Monmouth,MAAC,7-8,5.53,7.2,0.936,0.378,26.8,0.69,0.362,,15.73,11.93,9.0,1.2,10.2,0.287,10.87,0.467,0.4017857142857143,15.172142857142855,10.977857142857143,0.1856306542463242,64
2018,1,423541,0.48827227150394964,38,10,18,0,28,0.3571428571428571,0.4880480397287119,0.4652178535491385,0.4496141975373549,Mount St. Mary's,NEC,5-9,6.79,8.29,0.847,0.538,32.29,0.689,0.25,,18.0,10.14,12.5,-1.29,11.21,0.284,16.71,0.357,0.488142857142857,15.071428571428571,9.745714285714286,0.1887128798476886,38
2018,1,423543,0.4535502512738834,52,2,30,0,32,0.0625,0.4533653846153845,0.4266354858133098,0.3489665637610197,NJIT,Independent,1-15,3.94,6.56,0.794,0.365,25.19,0.465,0.254,,10.5,11.56,12.38,-5.81,6.56,0.243,15.69,0.063,0.45343750000000005,15.648125,10.442499999999999,0.18341924951800995,52
2018,1,423563,0.5083978221798221,30,18,10,0,28,0.6428571428571429,0.5142713495654673,0.5252116329081067,0.5491528687240461,Navy,Patriot,9-5,5.43,6.0,0.853,0.553,28.86,0.654,0.259,,14.43,8.86,8.93,0.07,9.0,0.274,14.93,0.643,0.5086923076923077,15.867692307692307,10.045384615384613,0.1680363443358355,30
2018,1,423542,0.5521028764078837,13,14,14,0,28,0.5,0.5508736828064559,0.5255442865701505,0.5318229130457656,North Carolina,ACC,7-7,5.93,5.5,0.874,0.441,26.29,0.698,0.477,,16.86,9.79,10.93,0.0,10.93,0.308,10.64,0.5,0.551,16.537857142857142,10.01142857142857,0.18964930040170763,13
2018,1,423544,0.5967531025170719,2,18,12,0,30,0.6,0.6267575833752305,0.5378356129504502,0.5978376949252278,Notre Dame,ACC,9-6,4.73,5.73,0.919,0.526,27.27,0.611,0.315,,14.8,7.47,8.6,1.47,10.07,0.307,13.67,0.6,0.5975833333333334,16.781666666666663,9.6175,0.1298046341836668,2
2018,1,423545,0.5562628414099327,11,16,14,0,30,0.5333333333333333,0.5648700591347651,0.5387785473232747,0.5504629997315345,Ohio St.,Big Ten,8-7,4.6,5.73,0.934,0.579,28.6,0.525,0.273,,13.53,8.67,8.6,0.33,8.93,0.269,12.13,0.533,0.5549285714285714,16.144285714285715,9.589285714285714,0.13110871404280947,12
2018,1,423547,0.6234489407077718,1,14,16,0,30,0.4666666666666667,0.6390048840048841,0.5293063776912005,0.5684957030919089,Penn,Ivy League,7-8,5.13,4.53,0.89,0.46,21.27,0.678,0.414,,14.53,9.73,10.53,-1.13,9.4,0.276,11.33,0.467,0.6237857142857143,18.325,10.212142857142856,0.1739594281810021,1
2018,1,423546,0.522638759045539,21,16,12,0,28,0.5714285714285714,0.5225006669334401,0.5401101730261239,0.5391350195803939,Penn St.,Big Ten,8-6,6.86,6.0,0.888,0.655,31.07,0.788,0.265,,19.43,11.21,9.57,3.0,12.57,0.34,12.71,0.571,0.5225714285714285,16.307142857142857,10.142857142857142,0.17662822711063172,21
2018,1,423548,0.48838978651853954,37,16,10,0,26,0.6153846153846154,0.4884291487798275,0.5259322267757132,0.529543784929996,Princeton,Ivy League,8-5,9.23,7.0,0.819,0.48,31.15,0.625,0.471,,22.85,13.15,12.15,1.46,13.62,0.358,12.54,0.615,0.4885384615384616,17.076923076923077,11.01,0.2215847173932546,37
2018,1,423549,0.5148545386828186,24,10,20,0,30,0.3333333333333333,0.5143995546936723,0.5041843719122555,0.4665792036582333,Providence,Big East,5-10,5.0,4.27,0.914,0.476,20.93,0.58,0.34,,14.27,11.0,9.8,-0.53,9.27,0.267,11.0,0.333,0.5145333333333334,15.956666666666667,10.269333333333332,0.13142342087906386,24
2018,1,423550,0.36059723243991854,70,18,12,0,30,0.6,0.3672933275874452,0.4597941707971757,0.4485952064930166,Quinnipiac,MAAC,9-6,5.93,7.6,0.846,0.557,32.33,0.58,0.364,,17.67,10.13,10.2,1.53,11.73,0.287,13.27,0.6,0.36014285714285704,14.7,11.058571428571428,0.16969167718577846,70
2018,1,423551,0.4812349406027838,42,22,12,0,34,0.6470588235294118,0.4724186030687579,0.5013085956919472,0.5233011563397187,Richmond,SoCon,11-6,6.71,7.06,0.92,0.417,26.94,0.725,0.44,,17.35,9.76,10.47,0.18,10.65,0.304,12.76,0.647,0.4808666666666666,16.026666666666667,10.332666666666665,0.20157971679269276,42
2018,1,423552,0.48369025362827456,41,26,10,0,36,0.7222222222222222,0.49863255843648,0.4842105640192825,0.5509244757786161,Robert Morris,NEC,13-5,6.89,9.39,0.91,0.412,28.11,0.771,0.429,,18.44,11.0,8.0,3.56,11.56,0.339,13.44,0.722,0.4826666666666666,16.037999999999997,10.317333333333332,0.16172926623080794,41
2018,1,423553,0.5368534379052887,14,18,12,0,30,0.6,0.553681917211329,0.5316716911730073,0.5597588813989163,Rutgers,Big Ten,9-6,6.73,6.47,0.881,0.46,27.8,0.698,0.289,,17.93,9.53,9.53,1.67,11.2,0.329,11.4,0.6,0.5376428571428572,17.215714285714288,9.933571428571428,0.13887075550559186,14
2018,1,423554,0.439010545283447,56,14,16,0,30,0.4666666666666667,0.4575146639852522,0.4785353774572872,0.4650578430236146,Sacred Heart,NEC,7-8,5.87,9.13,0.889,0.467,30.87,0.617,0.4,,16.87,11.0,11.73,-0.73,11.0,0.287,13.07,0.467,0.4378571428571428,15.355714285714283,10.554285714285715,0.20357899735303078,57
2018,1,423556,0.39015177915864324,66,22,8,0,30,0.7333333333333333,0.416580179080179,0.4885012605932061,0.5137487380217244,Saint Joseph's,NEC,11-4,6.2,6.07,0.901,0.437,24.33,0.766,0.295,,16.2,12.0,8.0,2.0,10.0,0.326,11.33,0.733,0.38938461538461533,15.211538461538462,10.572307692307692,0.15141107492342645,66
2018,1,423557,0.439010545283447,56,6,18,0,24,0.25,0.4377695629533865,0.4486306597575663,0.3935424464160847,Siena,MAAC,3-9,4.92,6.25,0.875,0.483,29.75,0.5,0.286,,15.25,13.17,13.33,-3.0,10.33,0.256,13.5,0.25,0.4379166666666667,16.083333333333332,10.875833333333333,0.13809263698289234,56
2018,1,423555,0.47604882346125055,45,12,16,0,28,0.4285714285714285,0.4749465170683658,0.5130533712764253,0.4728794584961463,St. John's (NY),Big East,6-8,6.21,6.0,0.871,0.429,25.36,0.651,0.419,,16.0,11.07,10.0,-0.21,9.79,0.302,10.93,0.429,0.47507142857142853,15.605000000000002,10.444285714285714,0.18565577374951367,45
2018,1,423558,0.48731575717712705,39,14,16,0,30,0.4666666666666667,0.5045408392776815,0.4992751879303748,0.493755883288101,Stony Brook,America East,7-8,5.53,5.67,0.886,0.333,22.07,0.465,0.308,,14.47,9.6,11.07,-2.13,8.93,0.283,11.47,0.467,0.48714285714285716,16.892142857142858,10.420714285714286,0.1770068025903674,40
2018,1,423559,0.5767381873326238,5,16,14,0,30,0.5333333333333333,0.5914857026931329,0.5385507469227087,0.5637138714105769,Syracuse,ACC,8-7,6.47,7.93,0.857,0.482,30.47,0.642,0.381,,17.73,9.4,10.67,0.6,11.27,0.328,12.4,0.533,0.5757692307692307,17.81538461538462,9.851538461538464,0.17689377683803256,6
2018,1,423560,0.5562628414099327,11,14,16,0,30,0.4666666666666667,0.5576686059039001,0.5125640843018068,0.5236419906940684,Towson,CAA,7-8,4.47,5.27,0.855,0.604,26.47,0.538,0.256,,13.4,10.0,9.6,-0.67,8.93,0.256,14.13,0.467,0.5563846153846154,16.675384615384612,9.489230769230769,0.181613934767614,11
2018,1,423500,0.5595428853863725,9,32,6,0,38,0.8421052631578947,0.5838612368024133,0.5077541567548048,0.6293954733793816,UAlbany,America East,16-3,9.58,5.68,0.918,0.769,33.26,0.609,0.375,,24.0,10.47,8.63,5.79,14.42,0.326,12.42,0.842,0.5621875000000001,17.049999999999997,10.38625,0.18397086003970847,9
2018,1,423535,0.5108853978782903,27,10,16,0,26,0.3846153846153846,0.5113264801404834,0.5086065496770068,0.4789687236433395,UMBC,America East,5-8,3.15,6.85,0.878,0.354,19.38,0.765,0.206,,10.0,8.15,7.77,-0.92,6.85,0.217,13.0,0.385,0.5113846153846153,16.05076923076923,10.468461538461538,0.1974045196511423,29
2018,1,423530,0.42145324455186656,62,16,16,0,32,0.5,0.4487083003748058,0.4801816515425636,0.4693995630730438,UMass Lowell,America East,8-8,6.75,8.5,0.862,0.382,32.44,0.75,0.516,,16.75,13.81,10.63,-0.63,10.0,0.288,14.63,0.5,0.4225999999999999,15.288666666666668,10.851333333333333,0.22096841403241324,62
2018,1,423566,0.3715394491834932,69,4,22,0,26,0.1538461538461538,0.3701914789584472,0.4404102772975611,0.3336598472651523,VMI,Southland,2-11,3.69,9.31,0.837,0.527,30.15,0.674,0.219,,12.31,11.92,12.38,-3.77,8.62,0.247,16.85,0.154,0.37030769230769234,14.542307692307693,11.24076923076923,0.15792178425039533,69
2018,1,423564,0.43651324054513757,58,24,8,0,32,0.75,0.4632530846346636,0.4959910970243891,0.5431243165734291,Vermont,America East,12-4,5.81,7.81,0.852,0.46,27.19,0.667,0.279,,16.13,12.06,8.06,2.25,10.31,0.324,15.19,0.75,0.43614285714285705,15.447857142857146,10.801428571428572,0.17395642194151348,58
2018,1,423565,0.5353142358592355,16,20,12,0,32,0.625,0.546327793938088,0.5338786691091897,0.5628835642463415,Villanova,Big East,10-6,5.75,5.75,0.9,0.426,25.13,0.569,0.439,,16.5,9.56,11.38,-0.63,10.75,0.269,10.31,0.625,0.5358666666666667,16.748666666666665,9.756,0.18526480747537802,16
2018,1,423567,0.5194278609136118,22,24,12,0,36,0.6666666666666666,0.5382035720271016,0.5308243140957016,0.5684745312041428,Virginia,ACC,12-6,7.72,8.28,0.849,0.577,38.0,0.676,0.382,,20.33,10.61,11.44,1.17,12.61,0.321,14.83,0.667,0.5194,16.855333333333334,10.767333333333335,0.20166334983498282,22
2018,1,423568,0.382692861726966,67,8,20,0,28,0.2857142857142857,0.3824513779870923,0.4278745632555329,0.3696229012360008,Wagner,NEC,4-10,3.93,9.07,0.805,0.411,25.57,0.795,0.375,,10.86,13.36,10.0,-3.07,6.93,0.238,16.29,0.286,0.38249999999999995,14.972857142857142,11.168571428571427,0.20422038166087705,67
2018,1,423569,0.5575638630231748,10,34,6,0,40,0.85,0.5837956552391537,0.5357119807887253,0.6383258228167582,Yale,Ivy League,17-3,7.95,8.2,0.869,0.6,32.75,0.636,0.47,,21.85,8.05,8.8,5.1,13.9,0.33,12.8,0.85,0.558625,18.011875,10.501874999999998,0.20611370496645778,10
2018,2,423598,0.5053974483054562,35,4,10,0,14,0.2857142857142857,0.5396832579185521,0.5294674300628525,0.4736370579035606,Adams St.,RMAC,4-10,3.43,9.5,0.76,0.443,31.79,0.689,0.226,,11.79,15.0,11.93,,8.36,0.221,21.21,0.286,0.505,17.46,10.928333333333333,0.2487321182852481,38
2018,2,423571,0.5042812408410572,39,11,4,0,15,0.7333333333333333,0.5338033999024712,0.5343622711861021,0.5838256010810945,Adelphi,NE10,11-4,7.73,7.53,0.876,0.669,33.73,0.83,0.3,,20.93,9.4,7.93,5.27,13.2,0.314,14.47,0.733,0.5046153846153846,15.894615384615387,10.046153846153848,0.2357520008762593,39
2018,2,423572,0.3836426555062742,64,8,7,0,15,0.5333333333333333,0.4015759610186855,0.5102452653885947,0.4616826301898247,Alabama Huntsville,GLVC,8-7,5.2,5.73,0.819,0.497,28.53,0.634,0.29,,15.8,10.07,9.73,,10.6,0.285,16.0,0.533,0.3826428571428571,13.932857142857141,11.534999999999998,0.24586541241176676,64
2018,2,423599,0.43988802430153345,55,3,8,0,11,0.2727272727272727,0.4393215079554089,0.4758305693306427,0.4068002144921833,Alderson Broaddus,G-MAC,3-8,4.27,7.73,0.726,0.471,34.82,0.688,0.309,,11.91,16.27,15.55,,7.64,0.315,20.18,0.273,0.43949999999999995,15.88,11.032000000000002,0.28134329563719834,55
2018,2,423573,0.5153816409450079,29,1,15,0,16,0.0625,0.5158953396642058,0.5128670136161526,0.401789423236141,American Int'l,NE10,1-15,3.19,5.56,0.635,0.365,22.5,0.676,0.241,,9.75,15.5,15.31,,6.56,0.249,19.06,0.063,0.515875,16.126250000000002,9.735,0.22627772620167455,29
2018,2,423574,0.47767479194115575,47,7,6,0,13,0.5384615384615384,0.4773156786850523,0.5148206519157527,0.5019783869368489,Assumption,NE10,7-6,7.23,7.54,0.9,0.524,30.38,0.809,0.308,,18.0,11.62,9.69,,10.77,0.334,13.69,0.538,0.47738461538461535,15.367692307692307,10.406923076923078,0.2598128138195883,47
2018,2,423612,0.5483239020480607,16,14,4,0,18,0.7777777777777778,0.5392823065560273,0.5589507452085715,0.603823284024601,Belmont Abbey,Conference Carolinas,14-4,7.44,7.83,0.909,0.604,34.06,0.818,0.338,,21.33,7.72,7.94,5.94,13.89,0.331,14.67,0.778,0.5486428571428571,17.890714285714285,10.484285714285715,0.1468855760412832,16
2018,2,423575,0.5393807189796257,19,5,8,0,13,0.3846153846153846,0.5388940575711235,0.5350322915504004,0.499358947827008,Bentley,NE10,5-8,5.23,4.62,0.875,0.394,23.31,0.658,0.293,,15.46,12.62,11.0,,10.23,0.273,13.69,0.385,0.5388461538461538,16.72538461538462,10.061538461538463,0.24073312582572112,19
2018,2,423613,0.48731575717712705,45,6,9,0,15,0.4,0.5724143503555268,0.5173651045172496,0.5155484513070758,CSU Pueblo,RMAC,6-9,7.07,9.53,0.766,0.449,33.6,0.677,0.373,,19.13,13.53,15.67,,12.07,0.365,23.73,0.4,0.486,16.236666666666668,10.304999999999998,0.2601204849039511,46
2018,2,423600,0.5522102123590636,14,6,9,0,15,0.4,0.553447936079515,0.5310010941615239,0.5094742415801384,Catawba,SAC,6-9,5.07,7.33,0.826,0.557,32.27,0.697,0.282,,16.87,12.53,13.07,,11.8,0.295,17.0,0.4,0.5529999999999998,18.092142857142857,10.176428571428572,0.19810170548050743,14
2018,2,423626,0.4456211152470233,53,7,10,0,17,0.4117647058823529,0.4394028862636585,0.4569396985311837,0.4368775442352134,Chestnut Hill,CACC,7-10,5.24,7.18,0.825,0.582,31.65,0.642,0.333,,15.0,12.0,9.47,,9.76,0.289,17.35,0.412,0.4453333333333333,14.953333333333331,10.566,0.2629146037953938,53
2018,2,423615,0.40029874743300725,61,8,8,0,16,0.5,0.407461625260506,0.500704495347933,0.4539069364672362,Chowan,Conference Carolinas,8-8,7.63,10.56,0.784,0.414,36.0,0.676,0.338,,20.19,15.0,12.81,,12.56,0.36,18.19,0.5,0.4023333333333334,14.590000000000002,11.531666666666666,0.21364703497955584,61
2018,2,423601,0.4435649689272657,54,7,8,0,15,0.4666666666666667,0.4653336804807392,0.5192097369028341,0.4791359411327448,Coker,SAC,7-8,5.27,7.87,0.835,0.296,23.33,0.649,0.288,,14.33,9.6,10.2,,9.07,0.301,14.33,0.467,0.44321428571428567,16.037857142857142,11.637857142857143,0.23565294656441235,54
2018,2,423619,0.4560060709633308,52,17,3,0,20,0.85,0.4867997198879552,0.5598065829790747,0.5958515056887462,Colorado Mesa,RMAC,17-3,8.3,7.35,0.862,0.645,39.95,0.769,0.409,,24.0,10.1,8.15,7.55,15.7,0.301,17.05,0.85,0.4572727272727273,16.16272727272727,11.263636363636364,0.24292987798917345,52
2018,2,423576,0.5073168293282724,34,0,12,0,12,0.0,0.5071155663938172,0.4637071036176545,0.3694845591013222,Davis & Elkins,G-MAC,0-12,3.67,7.75,0.683,0.322,28.25,0.622,0.203,,9.5,13.58,18.5,,5.83,0.231,21.25,0.0,0.50725,17.449166666666667,10.610833333333334,0.23607030202886597,34
2018,2,423577,0.439010545283447,56,8,7,0,15,0.5333333333333333,0.4382329011226623,0.4685407022313951,0.4695849594525133,Dist. Columbia,ECC,8-7,7.0,8.0,0.781,0.688,32.6,0.634,0.32,,19.47,12.6,11.4,,12.47,0.32,18.4,0.533,0.4382857142857142,15.225714285714288,10.862857142857141,0.2520842910534458,56
2018,2,423616,0.39347583824126525,63,3,11,0,14,0.2142857142857142,0.3920589340272598,0.4469645014312945,0.3613420209428821,Dominican (NY),CACC,3-11,5.36,7.86,0.777,0.397,27.57,0.741,0.247,,13.29,12.93,11.0,,7.93,0.246,16.93,0.214,0.39215384615384613,14.189230769230768,11.239230769230769,0.21542082113276514,63
2018,2,440581,0.5312387480409371,23,1,12,0,13,0.0769230769230769,0.5316594654055954,0.4974161387592467,0.4094145366233785,Embry-Riddle (FL),Sunshine State,1-12,1.77,7.0,0.712,0.421,28.85,0.579,0.255,,7.0,11.31,14.46,,5.23,0.195,21.77,0.077,0.5316153846153846,16.850769230769234,10.589230769230769,0.19738737332445808,23
2018,2,440361,0.40029874743300725,61,1,11,0,12,0.0833333333333333,0.3994417959491489,0.4224850905790696,0.3261755039526752,Felician,CACC,1-11,2.58,4.25,0.685,0.304,26.83,0.655,0.215,,7.67,15.25,15.42,,5.08,0.228,20.92,0.083,0.3994166666666667,14.276666666666666,10.753333333333332,0.15028941986122052,62
2018,2,423579,0.5904095733916372,5,8,7,0,15,0.5333333333333333,0.5913860112196024,0.5371323107062093,0.5633094166196869,Fla. Southern,Sunshine State,8-7,7.53,10.13,0.844,0.542,33.4,0.736,0.389,,19.4,11.0,10.53,,11.87,0.294,16.73,0.533,0.5913571428571428,17.11857142857143,10.032857142857143,0.2263103454307372,5
2018,2,423578,0.5449280208023384,17,9,6,0,15,0.6,0.5596374784731706,0.5571735863941878,0.5691121358351323,Florida Tech,Sunshine State,9-6,5.4,9.13,0.875,0.571,36.13,0.723,0.271,,17.8,11.27,10.4,,12.4,0.297,16.27,0.6,0.545076923076923,16.87923076923077,10.41230769230769,0.24906423686037352,18
2018,2,423580,0.5006439737748386,42,5,8,0,13,0.3846153846153846,0.4998220184990844,0.520623025786531,0.4762206118500211,Franklin Pierce,NE10,5-8,3.85,5.15,0.813,0.447,26.15,0.684,0.432,,13.31,11.69,11.46,,9.46,0.242,12.23,0.385,0.49976923076923074,16.43,10.094615384615384,0.24892234001982777,42
2018,2,423617,0.33896063825323636,68,11,6,0,17,0.6470588235294118,0.3416161548947016,0.4540587232765508,0.4460874641488415,Georgian Court,CACC,11-6,6.94,7.59,0.87,0.443,33.88,0.698,0.36,,18.12,13.71,8.41,,11.18,0.307,17.59,0.647,0.33926666666666666,13.302666666666664,11.806,0.19308252697285228,68
2018,2,423583,0.5315766561307629,21,10,5,0,15,0.6666666666666666,0.5535041443477976,0.5130387575775924,0.5716784282349636,LIU Post,ECC,10-5,6.33,7.67,0.865,0.678,35.0,0.732,0.377,,17.93,9.87,8.47,3.13,11.6,0.29,17.6,0.667,0.5318461538461539,16.735384615384614,9.99,0.23891255115751392,21
2018,2,423614,0.47008276292432105,49,11,3,0,14,0.7857142857142857,0.4854378335802484,0.5308975098475729,0.5718718656805889,Lake Erie,G-MAC,11-3,8.36,11.36,0.873,0.537,36.57,0.794,0.4,,24.36,8.0,7.86,8.14,16.0,0.32,14.57,0.786,0.47,15.792307692307693,10.890000000000002,0.27555007921219354,49
